arrival_rate_per_s,typing,type_count,parent_type,child_type,eligible_parent_events,direct_child_events,B_entry
0.1,root_gate_control,16,14,6,2,0,0.0
0.1,root_gate_control,16,14,7,2,0,0.0
0.1,root_gate_control,16,14,8,2,0,0.0
0.1,root_gate_control,16,14,9,2,0,0.0
0.1,root_gate_control,16,14,10,2,0,0.0
0.1,root_gate_control,16,14,11,2,0,0.0
0.1,root_gate_control,16,14,12,2,0,0.0
0.1,root_gate_control,16,14,13,2,0,0.0
0.1,root_gate_control,16,14,14,2,0,0.0
0.1,root_gate_control,16,14,15,2,0,0.0
0.1,root_gate_control,16,15,0,4,0,0.0
0.1,root_gate_control,16,15,1,4,0,0.0
0.1,root_gate_control,16,15,2,4,0,0.0
0.1,root_gate_control,16,15,3,4,0,0.0
0.1,root_gate_control,16,15,4,4,0,0.0
0.1,root_gate_control,16,15,5,4,0,0.0
0.1,root_gate_control,16,15,6,4,0,0.0
0.1,root_gate_control,16,15,7,4,0,0.0
0.1,root_gate_control,16,15,8,4,0,0.0
0.1,root_gate_control,16,15,9,4,0,0.0
0.1,root_gate_control,16,15,10,4,0,0.0
0.1,root_gate_control,16,15,11,4,0,0.0
0.1,root_gate_control,16,15,12,4,0,0.0
0.1,root_gate_control,16,15,13,4,0,0.0
0.1,root_gate_control,16,15,14,4,0,0.0
0.1,root_gate_control,16,15,15,4,0,0.0
0.2,scalar,1,0,0,98,16,0.16326530612244897
0.2,severity_SR,2,0,0,31,2,0.06451612903225806
0.2,severity_SR,2,0,1,31,9,0.2903225806451613
0.2,severity_SR,2,1,0,67,0,0.0
0.2,severity_SR,2,1,1,67,5,0.07462686567164178
0.2,spatial_4,4,0,0,27,0,0.0
0.2,spatial_4,4,0,1,27,0,0.0
0.2,spatial_4,4,0,2,27,0,0.0
0.2,spatial_4,4,0,3,27,0,0.0
0.2,spatial_4,4,1,0,23,0,0.0
0.2,spatial_4,4,1,1,23,2,0.08695652173913043
0.2,spatial_4,4,1,2,23,0,0.0
0.2,spatial_4,4,1,3,23,0,0.0
0.2,spatial_4,4,2,0,29,0,0.0
0.2,spatial_4,4,2,1,29,1,0.034482758620689655
0.2,spatial_4,4,2,2,29,9,0.3103448275862069
0.2,spatial_4,4,2,3,29,0,0.0
0.2,spatial_4,4,3,0,19,0,0.0
0.2,spatial_4,4,3,1,19,0,0.0
0.2,spatial_4,4,3,2,19,2,0.10526315789473684
0.2,spatial_4,4,3,3,19,2,0.10526315789473684
0.2,spatial_8,8,0,0,17,0,0.0
0.2,spatial_8,8,0,1,17,0,0.0
0.2,spatial_8,8,0,2,17,0,0.0
0.2,spatial_8,8,0,3,17,0,0.0
0.2,spatial_8,8,0,4,17,0,0.0
0.2,spatial_8,8,0,5,17,0,0.0
0.2,spatial_8,8,0,6,17,0,0.0
0.2,spatial_8,8,0,7,17,0,0.0
0.2,spatial_8,8,1,0,10,0,0.0
0.2,spatial_8,8,1,1,10,0,0.0
0.2,spatial_8,8,1,2,10,0,0.0
0.2,spatial_8,8,1,3,10,0,0.0
0.2,spatial_8,8,1,4,10,0,0.0
0.2,spatial_8,8,1,5,10,0,0.0
0.2,spatial_8,8,1,6,10,0,0.0
0.2,spatial_8,8,1,7,10,0,0.0
0.2,spatial_8,8,2,0,12,0,0.0
0.2,spatial_8,8,2,1,12,0,0.0
0.2,spatial_8,8,2,2,12,1,0.08333333333333333
0.2,spatial_8,8,2,3,12,0,0.0
0.2,spatial_8,8,2,4,12,0,0.0
0.2,spatial_8,8,2,5,12,0,0.0
0.2,spatial_8,8,2,6,12,0,0.0
0.2,spatial_8,8,2,7,12,0,0.0
0.2,spatial_8,8,3,0,11,0,0.0
0.2,spatial_8,8,3,1,11,0,0.0
0.2,spatial_8,8,3,2,11,0,0.0
0.2,spatial_8,8,3,3,11,1,0.09090909090909091
0.2,spatial_8,8,3,4,11,0,0.0
0.2,spatial_8,8,3,5,11,0,0.0
0.2,spatial_8,8,3,6,11,0,0.0
0.2,spatial_8,8,3,7,11,0,0.0
0.2,spatial_8,8,4,0,10,0,0.0
0.2,spatial_8,8,4,1,10,0,0.0
0.2,spatial_8,8,4,2,10,0,0.0
0.2,spatial_8,8,4,3,10,1,0.1
0.2,spatial_8,8,4,4,10,3,0.3
0.2,spatial_8,8,4,5,10,0,0.0
0.2,spatial_8,8,4,6,10,0,0.0
0.2,spatial_8,8,4,7,10,0,0.0
0.2,spatial_8,8,5,0,19,0,0.0
0.2,spatial_8,8,5,1,19,0,0.0
0.2,spatial_8,8,5,2,19,0,0.0
0.2,spatial_8,8,5,3,19,0,0.0
0.2,spatial_8,8,5,4,19,1,0.05263157894736842
0.2,spatial_8,8,5,5,19,5,0.2631578947368421
0.2,spatial_8,8,5,6,19,0,0.0
0.2,spatial_8,8,5,7,19,0,0.0
0.2,spatial_8,8,6,0,14,0,0.0
0.2,spatial_8,8,6,1,14,0,0.0
0.2,spatial_8,8,6,2,14,0,0.0
0.2,spatial_8,8,6,3,14,0,0.0
0.2,spatial_8,8,6,4,14,0,0.0
0.2,spatial_8,8,6,5,14,2,0.14285714285714285
0.2,spatial_8,8,6,6,14,1,0.07142857142857142
0.2,spatial_8,8,6,7,14,0,0.0
0.2,spatial_8,8,7,0,5,0,0.0
0.2,spatial_8,8,7,1,5,0,0.0
0.2,spatial_8,8,7,2,5,0,0.0
0.2,spatial_8,8,7,3,5,0,0.0
0.2,spatial_8,8,7,4,5,0,0.0
0.2,spatial_8,8,7,5,5,0,0.0
0.2,spatial_8,8,7,6,5,1,0.2
0.2,spatial_8,8,7,7,5,0,0.0
0.2,spatial_16,16,0,0,6,0,0.0
0.2,spatial_16,16,0,1,6,0,0.0
0.2,spatial_16,16,0,2,6,0,0.0
0.2,spatial_16,16,0,3,6,0,0.0
0.2,spatial_16,16,0,4,6,0,0.0
0.2,spatial_16,16,0,5,6,0,0.0
0.2,spatial_16,16,0,6,6,0,0.0
0.2,spatial_16,16,0,7,6,0,0.0
0.2,spatial_16,16,0,8,6,0,0.0
0.2,spatial_16,16,0,9,6,0,0.0
0.2,spatial_16,16,0,10,6,0,0.0
0.2,spatial_16,16,0,11,6,0,0.0
0.2,spatial_16,16,0,12,6,0,0.0
0.2,spatial_16,16,0,13,6,0,0.0
0.2,spatial_16,16,0,14,6,0,0.0
0.2,spatial_16,16,0,15,6,0,0.0
0.2,spatial_16,16,1,0,11,0,0.0
0.2,spatial_16,16,1,1,11,0,0.0
0.2,spatial_16,16,1,2,11,0,0.0
0.2,spatial_16,16,1,3,11,0,0.0
0.2,spatial_16,16,1,4,11,0,0.0
0.2,spatial_16,16,1,5,11,0,0.0
0.2,spatial_16,16,1,6,11,0,0.0
0.2,spatial_16,16,1,7,11,0,0.0
0.2,spatial_16,16,1,8,11,0,0.0
0.2,spatial_16,16,1,9,11,0,0.0
0.2,spatial_16,16,1,10,11,0,0.0
0.2,spatial_16,16,1,11,11,0,0.0
0.2,spatial_16,16,1,12,11,0,0.0
0.2,spatial_16,16,1,13,11,0,0.0
0.2,spatial_16,16,1,14,11,0,0.0
0.2,spatial_16,16,1,15,11,0,0.0
0.2,spatial_16,16,2,0,5,0,0.0
0.2,spatial_16,16,2,1,5,0,0.0
0.2,spatial_16,16,2,2,5,0,0.0
0.2,spatial_16,16,2,3,5,0,0.0
0.2,spatial_16,16,2,4,5,0,0.0
0.2,spatial_16,16,2,5,5,0,0.0
0.2,spatial_16,16,2,6,5,0,0.0
0.2,spatial_16,16,2,7,5,0,0.0
0.2,spatial_16,16,2,8,5,0,0.0
0.2,spatial_16,16,2,9,5,0,0.0
0.2,spatial_16,16,2,10,5,0,0.0
0.2,spatial_16,16,2,11,5,0,0.0
0.2,spatial_16,16,2,12,5,0,0.0
0.2,spatial_16,16,2,13,5,0,0.0
0.2,spatial_16,16,2,14,5,0,0.0
0.2,spatial_16,16,2,15,5,0,0.0
0.2,spatial_16,16,3,0,5,0,0.0
0.2,spatial_16,16,3,1,5,0,0.0
0.2,spatial_16,16,3,2,5,0,0.0
0.2,spatial_16,16,3,3,5,0,0.0
0.2,spatial_16,16,3,4,5,0,0.0
0.2,spatial_16,16,3,5,5,0,0.0
0.2,spatial_16,16,3,6,5,0,0.0
0.2,spatial_16,16,3,7,5,0,0.0
0.2,spatial_16,16,3,8,5,0,0.0
0.2,spatial_16,16,3,9,5,0,0.0
0.2,spatial_16,16,3,10,5,0,0.0
0.2,spatial_16,16,3,11,5,0,0.0
0.2,spatial_16,16,3,12,5,0,0.0
0.2,spatial_16,16,3,13,5,0,0.0
0.2,spatial_16,16,3,14,5,0,0.0
0.2,spatial_16,16,3,15,5,0,0.0
0.2,spatial_16,16,4,0,9,0,0.0
0.2,spatial_16,16,4,1,9,0,0.0
0.2,spatial_16,16,4,2,9,0,0.0
0.2,spatial_16,16,4,3,9,0,0.0
0.2,spatial_16,16,4,4,9,1,0.1111111111111111
0.2,spatial_16,16,4,5,9,0,0.0
0.2,spatial_16,16,4,6,9,0,0.0
0.2,spatial_16,16,4,7,9,0,0.0
0.2,spatial_16,16,4,8,9,0,0.0
0.2,spatial_16,16,4,9,9,0,0.0
0.2,spatial_16,16,4,10,9,0,0.0
0.2,spatial_16,16,4,11,9,0,0.0
0.2,spatial_16,16,4,12,9,0,0.0
0.2,spatial_16,16,4,13,9,0,0.0
0.2,spatial_16,16,4,14,9,0,0.0
0.2,spatial_16,16,4,15,9,0,0.0
0.2,spatial_16,16,5,0,3,0,0.0
0.2,spatial_16,16,5,1,3,0,0.0
0.2,spatial_16,16,5,2,3,0,0.0
0.2,spatial_16,16,5,3,3,0,0.0
0.2,spatial_16,16,5,4,3,0,0.0
0.2,spatial_16,16,5,5,3,0,0.0
0.2,spatial_16,16,5,6,3,0,0.0
0.2,spatial_16,16,5,7,3,0,0.0
0.2,spatial_16,16,5,8,3,0,0.0
0.2,spatial_16,16,5,9,3,0,0.0
0.2,spatial_16,16,5,10,3,0,0.0
0.2,spatial_16,16,5,11,3,0,0.0
0.2,spatial_16,16,5,12,3,0,0.0
0.2,spatial_16,16,5,13,3,0,0.0
0.2,spatial_16,16,5,14,3,0,0.0
0.2,spatial_16,16,5,15,3,0,0.0
0.2,spatial_16,16,6,0,2,0,0.0
0.2,spatial_16,16,6,1,2,0,0.0
0.2,spatial_16,16,6,2,2,0,0.0
0.2,spatial_16,16,6,3,2,0,0.0
0.2,spatial_16,16,6,4,2,0,0.0
0.2,spatial_16,16,6,5,2,0,0.0
0.2,spatial_16,16,6,6,2,0,0.0
0.2,spatial_16,16,6,7,2,0,0.0
0.2,spatial_16,16,6,8,2,0,0.0
0.2,spatial_16,16,6,9,2,0,0.0
0.2,spatial_16,16,6,10,2,0,0.0
0.2,spatial_16,16,6,11,2,0,0.0
0.2,spatial_16,16,6,12,2,0,0.0
0.2,spatial_16,16,6,13,2,0,0.0
0.2,spatial_16,16,6,14,2,0,0.0
0.2,spatial_16,16,6,15,2,0,0.0
0.2,spatial_16,16,7,0,9,0,0.0
0.2,spatial_16,16,7,1,9,0,0.0
0.2,spatial_16,16,7,2,9,0,0.0
0.2,spatial_16,16,7,3,9,0,0.0
0.2,spatial_16,16,7,4,9,0,0.0
0.2,spatial_16,16,7,5,9,0,0.0
0.2,spatial_16,16,7,6,9,0,0.0
0.2,spatial_16,16,7,7,9,1,0.1111111111111111
0.2,spatial_16,16,7,8,9,0,0.0
0.2,spatial_16,16,7,9,9,0,0.0
0.2,spatial_16,16,7,10,9,0,0.0
0.2,spatial_16,16,7,11,9,0,0.0
0.2,spatial_16,16,7,12,9,0,0.0
0.2,spatial_16,16,7,13,9,0,0.0
0.2,spatial_16,16,7,14,9,0,0.0
0.2,spatial_16,16,7,15,9,0,0.0
0.2,spatial_16,16,8,0,4,0,0.0
0.2,spatial_16,16,8,1,4,0,0.0
0.2,spatial_16,16,8,2,4,0,0.0
0.2,spatial_16,16,8,3,4,0,0.0
0.2,spatial_16,16,8,4,4,0,0.0
0.2,spatial_16,16,8,5,4,0,0.0
0.2,spatial_16,16,8,6,4,0,0.0
0.2,spatial_16,16,8,7,4,1,0.25
0.2,spatial_16,16,8,8,4,0,0.0
0.2,spatial_16,16,8,9,4,0,0.0
0.2,spatial_16,16,8,10,4,0,0.0
0.2,spatial_16,16,8,11,4,0,0.0
0.2,spatial_16,16,8,12,4,0,0.0
0.2,spatial_16,16,8,13,4,0,0.0
0.2,spatial_16,16,8,14,4,0,0.0
0.2,spatial_16,16,8,15,4,0,0.0
0.2,spatial_16,16,9,0,6,0,0.0
0.2,spatial_16,16,9,1,6,0,0.0
0.2,spatial_16,16,9,2,6,0,0.0
0.2,spatial_16,16,9,3,6,0,0.0
0.2,spatial_16,16,9,4,6,0,0.0
0.2,spatial_16,16,9,5,6,0,0.0
0.2,spatial_16,16,9,6,6,0,0.0
0.2,spatial_16,16,9,7,6,0,0.0
0.2,spatial_16,16,9,8,6,2,0.3333333333333333
0.2,spatial_16,16,9,9,6,1,0.16666666666666666
0.2,spatial_16,16,9,10,6,0,0.0
0.2,spatial_16,16,9,11,6,0,0.0
0.2,spatial_16,16,9,12,6,0,0.0
0.2,spatial_16,16,9,13,6,0,0.0
0.2,spatial_16,16,9,14,6,0,0.0
0.2,spatial_16,16,9,15,6,0,0.0
0.2,spatial_16,16,10,0,10,0,0.0
0.2,spatial_16,16,10,1,10,0,0.0
0.2,spatial_16,16,10,2,10,0,0.0
0.2,spatial_16,16,10,3,10,0,0.0
0.2,spatial_16,16,10,4,10,0,0.0
0.2,spatial_16,16,10,5,10,0,0.0
0.2,spatial_16,16,10,6,10,0,0.0
0.2,spatial_16,16,10,7,10,0,0.0
0.2,spatial_16,16,10,8,10,0,0.0
0.2,spatial_16,16,10,9,10,1,0.1
0.2,spatial_16,16,10,10,10,1,0.1
0.2,spatial_16,16,10,11,10,0,0.0
0.2,spatial_16,16,10,12,10,0,0.0
0.2,spatial_16,16,10,13,10,0,0.0
0.2,spatial_16,16,10,14,10,0,0.0
0.2,spatial_16,16,10,15,10,0,0.0
0.2,spatial_16,16,11,0,9,0,0.0
0.2,spatial_16,16,11,1,9,0,0.0
0.2,spatial_16,16,11,2,9,0,0.0
0.2,spatial_16,16,11,3,9,0,0.0
0.2,spatial_16,16,11,4,9,0,0.0
0.2,spatial_16,16,11,5,9,0,0.0
0.2,spatial_16,16,11,6,9,0,0.0
0.2,spatial_16,16,11,7,9,0,0.0
0.2,spatial_16,16,11,8,9,0,0.0
0.2,spatial_16,16,11,9,9,0,0.0
0.2,spatial_16,16,11,10,9,4,0.4444444444444444
0.2,spatial_16,16,11,11,9,0,0.0
0.2,spatial_16,16,11,12,9,0,0.0
0.2,spatial_16,16,11,13,9,0,0.0
0.2,spatial_16,16,11,14,9,0,0.0
0.2,spatial_16,16,11,15,9,0,0.0
0.2,spatial_16,16,12,0,7,0,0.0
0.2,spatial_16,16,12,1,7,0,0.0
0.2,spatial_16,16,12,2,7,0,0.0
0.2,spatial_16,16,12,3,7,0,0.0
0.2,spatial_16,16,12,4,7,0,0.0
0.2,spatial_16,16,12,5,7,0,0.0
0.2,spatial_16,16,12,6,7,0,0.0
0.2,spatial_16,16,12,7,7,0,0.0
0.2,spatial_16,16,12,8,7,0,0.0
0.2,spatial_16,16,12,9,7,0,0.0
0.2,spatial_16,16,12,10,7,0,0.0
0.2,spatial_16,16,12,11,7,2,0.2857142857142857
0.2,spatial_16,16,12,12,7,0,0.0
0.2,spatial_16,16,12,13,7,0,0.0
0.2,spatial_16,16,12,14,7,0,0.0
0.2,spatial_16,16,12,15,7,0,0.0
0.2,spatial_16,16,13,0,7,0,0.0
0.2,spatial_16,16,13,1,7,0,0.0
0.2,spatial_16,16,13,2,7,0,0.0
0.2,spatial_16,16,13,3,7,0,0.0
0.2,spatial_16,16,13,4,7,0,0.0
0.2,spatial_16,16,13,5,7,0,0.0
0.2,spatial_16,16,13,6,7,0,0.0
0.2,spatial_16,16,13,7,7,0,0.0
0.2,spatial_16,16,13,8,7,0,0.0
0.2,spatial_16,16,13,9,7,0,0.0
0.2,spatial_16,16,13,10,7,0,0.0
0.2,spatial_16,16,13,11,7,0,0.0
0.2,spatial_16,16,13,12,7,0,0.0
0.2,spatial_16,16,13,13,7,1,0.14285714285714285
0.2,spatial_16,16,13,14,7,0,0.0
0.2,spatial_16,16,13,15,7,0,0.0
0.2,spatial_16,16,14,0,5,0,0.0
0.2,spatial_16,16,14,1,5,0,0.0
0.2,spatial_16,16,14,2,5,0,0.0
0.2,spatial_16,16,14,3,5,0,0.0
0.2,spatial_16,16,14,4,5,0,0.0
0.2,spatial_16,16,14,5,5,0,0.0
0.2,spatial_16,16,14,6,5,0,0.0
0.2,spatial_16,16,14,7,5,0,0.0
0.2,spatial_16,16,14,8,5,0,0.0
0.2,spatial_16,16,14,9,5,0,0.0
0.2,spatial_16,16,14,10,5,0,0.0
0.2,spatial_16,16,14,11,5,0,0.0
0.2,spatial_16,16,14,12,5,0,0.0
0.2,spatial_16,16,14,13,5,1,0.2
0.2,spatial_16,16,14,14,5,0,0.0
0.2,spatial_16,16,14,15,5,0,0.0
0.2,spatial_16,16,15,0,0,0,0.0
0.2,spatial_16,16,15,1,0,0,0.0
0.2,spatial_16,16,15,2,0,0,0.0
0.2,spatial_16,16,15,3,0,0,0.0
0.2,spatial_16,16,15,4,0,0,0.0
0.2,spatial_16,16,15,5,0,0,0.0
0.2,spatial_16,16,15,6,0,0,0.0
0.2,spatial_16,16,15,7,0,0,0.0
0.2,spatial_16,16,15,8,0,0,0.0
0.2,spatial_16,16,15,9,0,0,0.0
0.2,spatial_16,16,15,10,0,0,0.0
0.2,spatial_16,16,15,11,0,0,0.0
0.2,spatial_16,16,15,12,0,0,0.0
0.2,spatial_16,16,15,13,0,0,0.0
0.2,spatial_16,16,15,14,0,0,0.0
0.2,spatial_16,16,15,15,0,0,0.0
0.2,root_gate_control,16,0,0,6,0,0.0
0.2,root_gate_control,16,0,1,6,0,0.0
0.2,root_gate_control,16,0,2,6,0,0.0
0.2,root_gate_control,16,0,3,6,0,0.0
0.2,root_gate_control,16,0,4,6,0,0.0
0.2,root_gate_control,16,0,5,6,0,0.0
0.2,root_gate_control,16,0,6,6,0,0.0
0.2,root_gate_control,16,0,7,6,0,0.0
0.2,root_gate_control,16,0,8,6,0,0.0
0.2,root_gate_control,16,0,9,6,0,0.0
0.2,root_gate_control,16,0,10,6,0,0.0
0.2,root_gate_control,16,0,11,6,0,0.0
0.2,root_gate_control,16,0,12,6,0,0.0
0.2,root_gate_control,16,0,13,6,0,0.0
0.2,root_gate_control,16,0,14,6,0,0.0
0.2,root_gate_control,16,0,15,6,0,0.0
0.2,root_gate_control,16,1,0,7,0,0.0
0.2,root_gate_control,16,1,1,7,0,0.0
0.2,root_gate_control,16,1,2,7,0,0.0
0.2,root_gate_control,16,1,3,7,0,0.0
0.2,root_gate_control,16,1,4,7,0,0.0
0.2,root_gate_control,16,1,5,7,0,0.0
0.2,root_gate_control,16,1,6,7,0,0.0
0.2,root_gate_control,16,1,7,7,0,0.0
0.2,root_gate_control,16,1,8,7,0,0.0
0.2,root_gate_control,16,1,9,7,0,0.0
0.2,root_gate_control,16,1,10,7,0,0.0
0.2,root_gate_control,16,1,11,7,0,0.0
0.2,root_gate_control,16,1,12,7,0,0.0
0.2,root_gate_control,16,1,13,7,0,0.0
0.2,root_gate_control,16,1,14,7,0,0.0
0.2,root_gate_control,16,1,15,7,0,0.0
0.2,root_gate_control,16,2,0,4,0,0.0
0.2,root_gate_control,16,2,1,4,0,0.0
0.2,root_gate_control,16,2,2,4,0,0.0
0.2,root_gate_control,16,2,3,4,0,0.0
0.2,root_gate_control,16,2,4,4,0,0.0
0.2,root_gate_control,16,2,5,4,0,0.0
0.2,root_gate_control,16,2,6,4,0,0.0
0.2,root_gate_control,16,2,7,4,0,0.0
0.2,root_gate_control,16,2,8,4,0,0.0
0.2,root_gate_control,16,2,9,4,0,0.0
0.2,root_gate_control,16,2,10,4,0,0.0
0.2,root_gate_control,16,2,11,4,0,0.0
0.2,root_gate_control,16,2,12,4,0,0.0
0.2,root_gate_control,16,2,13,4,0,0.0
0.2,root_gate_control,16,2,14,4,0,0.0
0.2,root_gate_control,16,2,15,4,0,0.0
0.2,root_gate_control,16,3,0,5,0,0.0
0.2,root_gate_control,16,3,1,5,0,0.0
0.2,root_gate_control,16,3,2,5,0,0.0
0.2,root_gate_control,16,3,3,5,0,0.0
0.2,root_gate_control,16,3,4,5,0,0.0
0.2,root_gate_control,16,3,5,5,0,0.0
0.2,root_gate_control,16,3,6,5,0,0.0
0.2,root_gate_control,16,3,7,5,0,0.0
0.2,root_gate_control,16,3,8,5,0,0.0
0.2,root_gate_control,16,3,9,5,0,0.0
0.2,root_gate_control,16,3,10,5,0,0.0
0.2,root_gate_control,16,3,11,5,0,0.0
0.2,root_gate_control,16,3,12,5,0,0.0
0.2,root_gate_control,16,3,13,5,0,0.0
0.2,root_gate_control,16,3,14,5,0,0.0
0.2,root_gate_control,16,3,15,5,0,0.0
0.2,root_gate_control,16,4,0,5,0,0.0
0.2,root_gate_control,16,4,1,5,0,0.0
0.2,root_gate_control,16,4,2,5,0,0.0
0.2,root_gate_control,16,4,3,5,0,0.0
0.2,root_gate_control,16,4,4,5,0,0.0
0.2,root_gate_control,16,4,5,5,0,0.0
0.2,root_gate_control,16,4,6,5,0,0.0
0.2,root_gate_control,16,4,7,5,0,0.0
0.2,root_gate_control,16,4,8,5,0,0.0
0.2,root_gate_control,16,4,9,5,0,0.0
0.2,root_gate_control,16,4,10,5,0,0.0
0.2,root_gate_control,16,4,11,5,0,0.0
0.2,root_gate_control,16,4,12,5,0,0.0
0.2,root_gate_control,16,4,13,5,0,0.0
0.2,root_gate_control,16,4,14,5,0,0.0
0.2,root_gate_control,16,4,15,5,0,0.0
0.2,root_gate_control,16,5,0,9,0,0.0
0.2,root_gate_control,16,5,1,9,0,0.0
0.2,root_gate_control,16,5,2,9,0,0.0
0.2,root_gate_control,16,5,3,9,0,0.0
0.2,root_gate_control,16,5,4,9,0,0.0
0.2,root_gate_control,16,5,5,9,1,0.1111111111111111
0.2,root_gate_control,16,5,6,9,0,0.0
0.2,root_gate_control,16,5,7,9,0,0.0
0.2,root_gate_control,16,5,8,9,0,0.0
0.2,root_gate_control,16,5,9,9,0,0.0
0.2,root_gate_control,16,5,10,9,0,0.0
0.2,root_gate_control,16,5,11,9,0,0.0
0.2,root_gate_control,16,5,12,9,0,0.0
0.2,root_gate_control,16,5,13,9,0,0.0
0.2,root_gate_control,16,5,14,9,0,0.0
0.2,root_gate_control,16,5,15,9,0,0.0
0.2,root_gate_control,16,6,0,3,0,0.0
0.2,root_gate_control,16,6,1,3,0,0.0
0.2,root_gate_control,16,6,2,3,0,0.0
0.2,root_gate_control,16,6,3,3,0,0.0
0.2,root_gate_control,16,6,4,3,0,0.0
0.2,root_gate_control,16,6,5,3,0,0.0
0.2,root_gate_control,16,6,6,3,0,0.0
0.2,root_gate_control,16,6,7,3,0,0.0
0.2,root_gate_control,16,6,8,3,0,0.0
0.2,root_gate_control,16,6,9,3,0,0.0
0.2,root_gate_control,16,6,10,3,0,0.0
0.2,root_gate_control,16,6,11,3,0,0.0
0.2,root_gate_control,16,6,12,3,0,0.0
0.2,root_gate_control,16,6,13,3,0,0.0
0.2,root_gate_control,16,6,14,3,0,0.0
0.2,root_gate_control,16,6,15,3,0,0.0
0.2,root_gate_control,16,7,0,2,0,0.0
0.2,root_gate_control,16,7,1,2,0,0.0
0.2,root_gate_control,16,7,2,2,0,0.0
0.2,root_gate_control,16,7,3,2,0,0.0
0.2,root_gate_control,16,7,4,2,0,0.0
0.2,root_gate_control,16,7,5,2,0,0.0
0.2,root_gate_control,16,7,6,2,0,0.0
0.2,root_gate_control,16,7,7,2,0,0.0
0.2,root_gate_control,16,7,8,2,0,0.0
0.2,root_gate_control,16,7,9,2,0,0.0
0.2,root_gate_control,16,7,10,2,0,0.0
0.2,root_gate_control,16,7,11,2,0,0.0
0.2,root_gate_control,16,7,12,2,0,0.0
0.2,root_gate_control,16,7,13,2,0,0.0
0.2,root_gate_control,16,7,14,2,0,0.0
0.2,root_gate_control,16,7,15,2,0,0.0
0.2,root_gate_control,16,8,0,8,0,0.0
0.2,root_gate_control,16,8,1,8,0,0.0
0.2,root_gate_control,16,8,2,8,0,0.0
0.2,root_gate_control,16,8,3,8,0,0.0
0.2,root_gate_control,16,8,4,8,0,0.0
0.2,root_gate_control,16,8,5,8,0,0.0
0.2,root_gate_control,16,8,6,8,0,0.0
0.2,root_gate_control,16,8,7,8,0,0.0
0.2,root_gate_control,16,8,8,8,1,0.125
0.2,root_gate_control,16,8,9,8,0,0.0
0.2,root_gate_control,16,8,10,8,0,0.0
0.2,root_gate_control,16,8,11,8,0,0.0
0.2,root_gate_control,16,8,12,8,0,0.0
0.2,root_gate_control,16,8,13,8,0,0.0
0.2,root_gate_control,16,8,14,8,0,0.0
0.2,root_gate_control,16,8,15,8,0,0.0
0.2,root_gate_control,16,9,0,3,0,0.0
0.2,root_gate_control,16,9,1,3,0,0.0
0.2,root_gate_control,16,9,2,3,0,0.0
0.2,root_gate_control,16,9,3,3,0,0.0
0.2,root_gate_control,16,9,4,3,0,0.0
0.2,root_gate_control,16,9,5,3,0,0.0
0.2,root_gate_control,16,9,6,3,0,0.0
0.2,root_gate_control,16,9,7,3,0,0.0
0.2,root_gate_control,16,9,8,3,0,0.0
0.2,root_gate_control,16,9,9,3,1,0.3333333333333333
0.2,root_gate_control,16,9,10,3,0,0.0
0.2,root_gate_control,16,9,11,3,0,0.0
0.2,root_gate_control,16,9,12,3,0,0.0
0.2,root_gate_control,16,9,13,3,0,0.0
0.2,root_gate_control,16,9,14,3,0,0.0
0.2,root_gate_control,16,9,15,3,0,0.0
0.2,root_gate_control,16,10,0,6,0,0.0
0.2,root_gate_control,16,10,1,6,0,0.0
0.2,root_gate_control,16,10,2,6,0,0.0
0.2,root_gate_control,16,10,3,6,0,0.0
0.2,root_gate_control,16,10,4,6,0,0.0
0.2,root_gate_control,16,10,5,6,0,0.0
0.2,root_gate_control,16,10,6,6,0,0.0
0.2,root_gate_control,16,10,7,6,0,0.0
0.2,root_gate_control,16,10,8,6,0,0.0
0.2,root_gate_control,16,10,9,6,0,0.0
0.2,root_gate_control,16,10,10,6,2,0.3333333333333333
0.2,root_gate_control,16,10,11,6,0,0.0
0.2,root_gate_control,16,10,12,6,0,0.0
0.2,root_gate_control,16,10,13,6,0,0.0
0.2,root_gate_control,16,10,14,6,0,0.0
0.2,root_gate_control,16,10,15,6,0,0.0
0.2,root_gate_control,16,11,0,7,0,0.0
0.2,root_gate_control,16,11,1,7,0,0.0
0.2,root_gate_control,16,11,2,7,0,0.0
0.2,root_gate_control,16,11,3,7,0,0.0
0.2,root_gate_control,16,11,4,7,0,0.0
0.2,root_gate_control,16,11,5,7,0,0.0
0.2,root_gate_control,16,11,6,7,0,0.0
0.2,root_gate_control,16,11,7,7,0,0.0
0.2,root_gate_control,16,11,8,7,0,0.0
0.2,root_gate_control,16,11,9,7,0,0.0
0.2,root_gate_control,16,11,10,7,0,0.0
0.2,root_gate_control,16,11,11,7,2,0.2857142857142857
0.2,root_gate_control,16,11,12,7,0,0.0
0.2,root_gate_control,16,11,13,7,0,0.0
0.2,root_gate_control,16,11,14,7,0,0.0
0.2,root_gate_control,16,11,15,7,0,0.0
0.2,root_gate_control,16,12,0,12,0,0.0
0.2,root_gate_control,16,12,1,12,0,0.0
0.2,root_gate_control,16,12,2,12,0,0.0
0.2,root_gate_control,16,12,3,12,0,0.0
0.2,root_gate_control,16,12,4,12,0,0.0
0.2,root_gate_control,16,12,5,12,0,0.0
0.2,root_gate_control,16,12,6,12,0,0.0
